trade_no,side,entry_time,exit_time,entry_price,exit_price,size_usd,margin_used,pnl_usd,pnl_pct,exit_reason
89,long,2023-07-11 18:35,2023-07-11 20:15,1867.69,1875.99,23953.321,670.0086,92.0764,13.74,signal
90,short,2023-07-11 20:20,2023-07-11 21:30,1875.32,1871.0,27014.8607,755.6442,46.0227,6.09,signal
91,long,2023-07-11 21:35,2023-07-12 00:45,1872.05,1877.56,28545.1155,798.4477,66.8897,8.38,signal
92,long,2023-07-12 01:00,2023-07-12 01:15,1879.13,1884.0,30769.1979,860.6584,61.2807,7.12,signal
93,short,2023-07-12 01:20,2023-07-12 01:30,1883.78,1878.94,32806.7812,917.6525,64.6065,7.04,signal
94,long,2023-07-12 01:35,2023-07-12 01:45,1880.0,1882.86,34954.9461,977.7398,32.2032,3.29,signal
95,short,2023-07-12 01:50,2023-07-12 02:30,1882.34,1883.11,36025.7016,1007.6903,-36.3523,-3.61,signal
96,long,2023-07-12 02:35,2023-07-12 02:45,1882.83,1884.01,34816.9881,973.8809,0.9302,0.1,signal
97,short,2023-07-12 03:00,2023-07-12 03:15,1880.39,1878.93,34847.9165,974.746,6.1484,0.63,signal
98,long,2023-07-12 03:20,2023-07-12 03:30,1881.0,1881.39,35052.3502,980.4643,-13.7638,-1.4,signal
99,short,2023-07-12 03:35,2023-07-12 04:15,1880.85,1879.12,34594.7045,967.6633,11.0633,1.14,signal
100,long,2023-07-12 04:20,2023-07-12 04:35,1879.76,1880.69,34962.5586,977.9527,-3.68,-0.38,signal
101,long,2023-07-12 04:45,2023-07-12 05:45,1881.25,1884.0,34840.198,974.5301,30.0251,3.08,signal
102,short,2023-07-12 06:05,2023-07-12 06:15,1882.22,1880.42,35838.5317,1002.4549,12.7699,1.27,signal
103,long,2023-07-12 06:20,2023-07-12 06:25,1882.59,1893.3471,36263.1308,1014.3316,185.4497,18.28,take_profit
104,short,2023-07-12 07:00,2023-07-12 07:15,1890.23,1890.91,42429.3317,1186.809,-40.7213,-3.43,signal
105,long,2023-07-12 07:20,2023-07-12 07:45,1890.41,1894.14,41075.3477,1148.9362,56.4013,4.91,signal
106,short,2023-07-12 07:50,2023-07-12 08:45,1892.91,1886.7,42950.6895,1201.3921,115.1363,9.58,signal
107,long,2023-07-12 08:50,2023-07-12 09:00,1887.27,1889.32,46778.9724,1308.4747,22.7451,1.74,signal
108,short,2023-07-12 09:05,2023-07-12 09:30,1889.01,1887.28,47535.2473,1329.6288,15.0128,1.13,signal
109,long,2023-07-12 09:35,2023-07-12 10:00,1886.99,1888.87,48034.4214,1343.5914,19.0358,1.42,signal
110,short,2023-07-12 10:15,2023-07-12 11:00,1886.85,1886.17,48667.3629,1361.2957,-11.6612,-0.86,signal
111,long,2023-07-12 11:05,2023-07-12 11:30,1885.9,1889.0,48279.6268,1350.4501,50.3932,3.73,signal
112,short,2023-07-12 11:35,2023-07-12 11:45,1888.8,1887.4,49955.2003,1397.3183,7.0542,0.5,signal
113,long,2023-07-12 11:50,2023-07-12 12:00,1890.45,1888.99,50189.7538,1403.8791,-68.8755,-4.91,signal
114,long,2023-07-12 12:50,2023-07-12 13:15,1883.7,1892.61,47899.642,1339.8214,197.828,14.77,signal
115,short,2023-07-12 13:20,2023-07-12 13:35,1891.18,1880.3738,54477.4243,1523.8114,278.5975,18.28,take_profit
116,long,2023-07-12 13:35,2023-07-12 14:00,1880.34,1891.0843,63740.7928,1782.921,325.9704,18.28,take_profit
117,long,2023-07-12 14:05,2023-07-12 14:20,1891.51,1892.4,74579.309,2086.0898,-9.6563,-0.46,signal
118,long,2023-07-12 14:30,2023-07-12 14:45,1893.45,1895.45,74258.2382,2077.109,33.882,1.63,signal
119,short,2023-07-12 14:50,2023-07-12 15:00,1896.63,1891.55,75384.8156,2108.621,156.6824,7.43,signal
120,short,2023-07-12 15:15,2023-07-12 15:40,1895.57,1884.7387,80594.5064,2254.3435,412.1603,18.28,take_profit
121,short,2023-07-12 15:40,2023-07-12 16:05,1884.95,1879.8,94298.8366,2637.6732,201.061,7.62,signal
122,short,2023-07-12 16:15,2023-07-12 16:50,1882.86,1882.98,100984.1135,2824.6699,-67.0265,-2.37,signal
123,long,2023-07-12 17:20,2023-07-12 17:30,1885.5,1889.92,98755.4833,2762.3319,172.2499,6.24,signal
124,short,2023-07-12 17:35,2023-07-12 19:20,1889.49,1878.6935,104482.792,2922.533,534.325,18.28,take_profit
125,short,2023-07-12 19:25,2023-07-12 19:35,1876.24,1865.5192,122249.0981,3419.4819,625.1819,18.28,take_profit
126,short,2023-07-12 19:35,2023-07-12 20:00,1869.79,1869.0,143036.3959,4000.9323,-25.3879,-0.63,signal
127,long,2023-07-12 20:05,2023-07-12 20:20,1868.45,1871.94,142192.2479,3977.3203,180.2796,4.53,signal
128,long,2023-07-12 20:30,2023-07-12 21:15,1869.61,1867.35,148186.5457,4144.9894,-268.041,-6.47,signal
129,short,2023-07-12 21:20,2023-07-12 21:30,1867.02,1866.13,139274.1809,3895.6978,-17.1731,-0.44,signal
130,short,2023-07-12 22:15,2023-07-12 22:45,1870.37,1870.2,138703.1742,3879.7259,-70.615,-1.82,signal
131,long,2023-07-12 22:50,2023-07-12 23:00,1869.75,1870.4,136355.2248,3814.0504,-34.4106,-0.9,signal
132,short,2023-07-12 23:05,2023-07-12 23:15,1870.75,1869.59,135211.0724,3782.0469,2.714,0.07,signal
133,long,2023-07-12 23:30,2023-07-12 23:45,1870.22,1872.2,135301.3122,3784.571,62.0626,1.64,signal
134,short,2023-07-12 23:55,2023-07-13 00:00,1870.81,1871.88,137364.8928,3842.2923,-160.9841,-4.19,signal
135,long,2023-07-13 00:05,2023-07-13 00:15,1873.67,1873.55,132012.1725,3692.5691,-87.6621,-2.37,signal
136,short,2023-07-13 00:45,2023-07-13 02:15,1871.35,1871.19,129097.4084,3611.0389,-66.4206,-1.84,signal
137,long,2023-07-13 02:20,2023-07-13 02:30,1871.57,1872.13,126888.9219,3549.2644,-38.1664,-1.08,signal
138,short,2023-07-13 03:00,2023-07-13 05:15,1868.45,1864.23,125619.8888,3513.7677,208.3477,5.93,signal
139,long,2023-07-13 05:45,2023-07-13 09:05,1866.62,1877.2859,132547.4495,3707.5415,677.8477,18.28,take_profit
140,long,2023-07-13 09:05,2023-07-13 11:45,1876.15,1884.45,155085.8841,4337.9737,593.0412,13.67,signal
141,short,2023-07-13 12:15,2023-07-13 12:30,1882.23,1876.5,174804.5034,4889.5317,427.2679,8.74,signal
142,long,2023-07-13 12:35,2023-07-13 12:45,1878.0,1882.0,189011.1606,5286.9122,289.173,5.47,signal
143,short,2023-07-13 12:50,2023-07-13 13:20,1879.09,1879.28,198626.1624,5555.8575,-139.2593,-2.51,signal
144,long,2023-07-13 13:30,2023-07-13 14:00,1882.14,1881.6,193995.7894,5426.3394,-172.0563,-3.17,signal
145,short,2023-07-13 14:10,2023-07-13 15:15,1880.38,1882.09,188274.917,5266.3184,-284.1804,-5.4,signal
146,long,2023-07-13 15:20,2023-07-13 15:25,1883.55,1894.3126,178825.9187,5002.0164,914.5157,18.28,take_profit
147,long,2023-07-13 15:25,2023-07-13 15:30,1899.83,1910.6856,209233.5673,5852.5618,1070.0205,18.28,take_profit
148,long,2023-07-13 15:30,2023-07-13 15:35,1911.04,1921.9597,244811.7477,6847.7343,1251.9673,18.28,take_profit
149,long,2023-07-13 15:35,2023-07-13 15:40,1920.4,1931.3732,286439.6597,8012.1265,1464.8524,18.28,take_profit
150,long,2023-07-13 16:00,2023-07-13 16:10,1931.43,1942.4662,335146.0026,9374.5125,1713.9367,18.28,take_profit
151,long,2023-07-13 16:30,2023-07-13 16:50,1950.11,1961.2529,392134.3965,10968.5593,2005.3753,18.28,take_profit
152,long,2023-07-13 16:50,2023-07-13 17:00,1957.72,1968.9064,458813.1253,12833.6586,2346.3703,18.28,take_profit
153,short,2023-07-13 17:00,2023-07-13 17:15,1962.56,1957.61,536829.9386,15015.9003,1031.903,6.87,signal
154,long,2023-07-13 18:00,2023-07-13 18:05,1994.63,2006.0273,571140.7144,15975.6217,2920.8136,18.28,take_profit
155,long,2023-07-13 18:05,2023-07-13 18:10,2000.6,2012.0314,668257.7671,18692.1244,3417.4702,18.28,take_profit
156,short,2023-07-13 18:15,2023-07-13 18:30,1997.76,1986.3448,781888.652,21870.5426,3998.5786,18.28,take_profit
157,long,2023-07-13 19:00,2023-07-13 19:25,1982.94,1994.2705,914841.3893,25589.4206,4678.4989,18.28,take_profit
158,short,2023-07-13 19:35,2023-07-13 20:15,1998.7,1993.95,1070401.4765,29940.6584,1901.6161,6.35,signal
159,long,2023-07-13 20:20,2023-07-13 20:35,1993.05,1991.01,1133630.2128,31709.2565,-1840.5131,-5.8,signal
160,short,2023-07-13 20:45,2023-07-13 21:05,1988.8,1977.436,1072433.1519,29997.4873,5484.4231,18.28,take_profit
161,long,2023-07-13 21:30,2023-07-13 22:00,1974.0,1985.2794,1254790.2213,35098.275,6416.9972,18.28,take_profit
162,long,2023-07-13 22:00,2023-07-13 23:20,1984.4,1995.7389,1468155.3779,41066.4033,7508.1466,18.28,take_profit
163,long,2023-07-13 23:30,2023-07-13 23:40,1997.2,2008.612,1717801.2524,48049.355,8784.8356,18.28,take_profit
164,long,2023-07-13 23:40,2023-07-14 00:35,2008.28,2019.7553,2009897.0363,56219.6914,10278.6134,18.28,take_profit
165,long,2023-07-14 00:50,2023-07-14 01:05,2015.21,2026.7249,2351660.9333,65779.3158,12026.394,18.28,take_profit
166,short,2023-07-14 01:05,2023-07-14 01:30,2020.45,2013.14,2751538.5342,76964.4636,8304.1595,10.79,signal
167,long,2023-07-14 01:35,2023-07-14 02:00,2012.3,2015.16,3027651.8377,84687.7471,2486.4871,2.94,signal
168,short,2023-07-14 02:20,2023-07-14 02:30,2011.6,2009.31,3110327.5336,87000.3044,1674.5919,1.92,signal
169,long,2023-07-14 02:35,2023-07-14 03:15,2009.66,2012.21,3166007.7153,88557.7587,2117.6519,2.39,signal
170,short,2023-07-14 03:20,2023-07-14 03:45,2011.49,2007.62,3236419.6396,90527.2808,4284.8478,4.73,signal
171,long,2023-07-14 04:15,2023-07-14 04:30,2009.12,2009.15,3378890.83,94512.4035,-1976.8812,-2.09,signal
172,short,2023-07-14 04:35,2023-07-14 05:35,2008.72,2005.6,3313159.53,92673.8051,3158.1962,3.41,signal
173,long,2023-07-14 06:00,2023-07-14 06:15,2007.05,2009.21,3418169.5533,95611.0855,1627.7541,1.7,signal
174,short,2023-07-14 06:20,2023-07-14 07:40,2007.15,1995.6811,3472292.3779,97124.9782,17757.3032,18.28,take_profit
175,short,2023-07-14 07:40,2023-07-14 08:00,1996.26,1992.9,4062722.7099,113640.1581,4400.5279,3.87,signal
176,long,2023-07-14 08:05,2023-07-14 09:00,1994.95,1999.76,4209040.2622,117732.869,7622.9423,6.47,signal
177,short,2023-07-14 09:05,2023-07-14 09:15,1998.19,1996.2,4462503.0937,124822.5865,1766.7107,1.42,signal
178,long,2023-07-14 09:20,2023-07-14 09:45,1994.78,1998.66,4521246.2256,126465.7159,6081.4227,4.81,signal
179,short,2023-07-14 09:50,2023-07-14 10:40,1997.91,1986.4939,4723453.5313,132121.7431,24155.7414,18.28,take_profit
180,short,2023-07-14 10:40,2023-07-14 10:45,1986.7,1987.53,5526631.9315,154587.7903,-5624.8856,-3.64,signal
181,long,2023-07-14 10:50,2023-07-14 11:30,1989.35,1992.16,5339604.484,149356.3654,4338.5444,2.9,signal
182,short,2023-07-14 11:35,2023-07-14 12:00,1992.64,1993.45,5483861.0851,153391.4286,-5519.4837,-3.6,signal
183,long,2023-07-14 12:05,2023-07-14 12:15,1992.92,1993.09,5300338.2512,148258.0328,-2728.0737,-1.84,signal
184,short,2023-07-14 12:20,2023-07-14 12:30,1993.65,1990.4,5209629.802,145720.7879,5366.8346,3.68,signal
185,short,2023-07-14 12:45,2023-07-14 13:00,1989.82,1987.9,5388077.0522,150712.2124,1966.1707,1.3,signal
186,long,2023-07-14 13:30,2023-07-14 13:50,1989.39,2000.7574,5453452.2291,152540.8495,27888.9547,18.28,take_profit
187,short,2023-07-14 14:15,2023-07-14 14:30,1995.77,1995.85,6380759.9729,178478.9718,-4084.2273,-2.29,signal
188,long,2023-07-14 14:35,2023-07-14 15:30,1997.2,2002.4,6244959.4138,174680.4362,12512.6823,7.16,signal
189,short,2023-07-14 15:35,2023-07-14 15:50,2000.51,1996.71,6661006.1019,186317.8564,8656.0815,4.65,signal
190,short,2023-07-14 16:00,2023-07-14 16:30,1999.73,1988.3035,6948820.8117,194368.445,35536.2696,18.28,take_profit
191,long,2023-07-14 16:30,2023-07-14 16:45,1990.78,1993.17,8130401.777,227418.9526,4882.5865,2.15,signal
192,short,2023-07-14 16:50,2023-07-14 17:10,1991.88,1980.4984,8292747.7772,231960.0021,42409.1121,18.28,take_profit
193,short,2023-07-14 17:45,2023-07-14 18:00,1967.76,1962.65,9702850.7556,271402.5968,19375.2482,7.14,signal
194,long,2023-07-14 18:05,2023-07-14 18:15,1961.62,1958.51,10347077.7583,289422.5464,-22612.7551,-7.81,signal
195,long,2023-07-14 19:00,2023-07-14 19:05,1902.84,1913.7128,9595203.6517,268391.5536,49069.8715,18.28,take_profit
196,long,2023-07-14 19:05,2023-07-14 19:15,1912.52,1923.4481,11226776.8782,314028.9875,57413.737,18.28,take_profit
197,short,2023-07-14 19:15,2023-07-14 19:40,1920.5,1909.5263,13135783.6319,367426.6336,67176.3975,18.28,take_profit
198,long,2023-07-14 19:45,2023-07-14 20:15,1909.4,1909.61,15369398.8486,429904.0421,-7531.2791,-1.75,signal
199,long,2023-07-14 20:30,2023-07-14 20:40,1899.38,1910.2331,15118983.8181,422899.5759,77318.4832,18.28,take_profit
200,long,2023-07-14 21:00,2023-07-14 21:15,1918.45,1923.5,17689823.386,494809.6313,35951.6188,7.27,signal
201,short,2023-07-14 21:20,2023-07-14 21:45,1921.37,1921.4,18885214.7113,528246.4344,-11625.9999,-2.2,signal
202,long,2023-07-14 21:50,2023-07-14 22:00,1926.85,1925.2,18498650.2145,517433.6731,-26939.9524,-5.21,signal
203,short,2023-07-14 22:05,2023-07-14 22:15,1924.24,1925.01,17602896.7959,492378.1704,-17605.6778,-3.58,signal
204,long,2023-07-14 22:20,2023-07-14 22:45,1925.1,1927.19,17017508.0097,476004.0098,8264.687,1.74,signal
205,long,2023-07-14 23:00,2023-07-15 00:00,1926.25,1934.9,17292308.8524,483690.5819,67277.293,13.91,signal
206,short,2023-07-15 00:05,2023-07-15 00:15,1933.16,1931.05,19529278.8442,546261.8282,9598.1946,1.76,signal
207,long,2023-07-15 00:20,2023-07-15 00:30,1931.87,1931.91,19848418.816,555188.6292,-11498.0833,-2.07,signal
208,short,2023-07-15 00:35,2023-07-15 00:45,1931.17,1931.06,19466107.5466,544494.8368,-10570.8694,-1.94,signal
209,long,2023-07-15 00:50,2023-07-15 02:15,1930.28,1929.43,19114626.1381,534663.3997,-19885.9132,-3.72,signal
210,short,2023-07-15 02:20,2023-07-15 02:30,1929.34,1929.8,18453419.524,516168.5061,-15471.7806,-3.0,signal
211,short,2023-07-15 02:45,2023-07-15 04:15,1931.4,1931.54,17938982.8181,501778.9765,-12063.7198,-2.4,signal
212,long,2023-07-15 04:20,2023-07-15 05:15,1931.67,1931.81,17537864.1344,490559.1139,-9251.6417,-1.89,signal
213,short,2023-07-15 05:20,2023-07-15 06:00,1930.54,1927.16,17230247.0495,481954.6246,19828.6626,4.11,signal
214,long,2023-07-15 06:30,2023-07-15 07:40,1931.04,1942.074,17889550.0818,500396.2723,91487.1591,18.28,take_profit
215,long,2023-07-15 07:40,2023-07-15 08:45,1941.84,1939.46,20931498.1225,585483.9046,-38213.415,-6.53,signal
216,short,2023-07-15 08:50,2023-07-15 09:15,1939.76,1937.41,19660902.0748,549943.518,12022.4466,2.19,signal
217,long,2023-07-15 09:20,2023-07-15 11:35,1938.61,1937.93,20060648.4245,561124.9945,-19072.9982,-3.4,signal
218,long,2023-07-15 12:00,2023-07-15 12:45,1937.71,1939.72,19426471.2331,543386.1525,8495.3304,1.56,signal
219,short,2023-07-15 12:50,2023-07-15 13:45,1939.52,1934.14,19708940.9683,551287.2345,42844.9159,7.77,signal
220,short,2023-07-15 14:00,2023-07-15 15:00,1935.21,1930.76,21133534.4222,591135.1486,35916.2736,6.08,signal
221,long,2023-07-15 15:05,2023-07-15 15:15,1933.14,1934.92,22327750.5203,624539.0788,7162.3345,1.15,signal
222,long,2023-07-15 15:30,2023-07-15 15:45,1934.48,1934.77,22565898.1429,631200.4081,-10156.6606,-1.61,signal
223,short,2023-07-15 15:50,2023-07-15 16:25,1935.15,1933.95,22228189.1792,621754.2059,446.9415,0.07,signal
224,short,2023-07-15 17:00,2023-07-15 17:15,1932.6,1932.04,22243049.9841,622169.8838,-6900.5708,-1.11,signal
225,long,2023-07-15 18:15,2023-07-15 18:45,1931.2,1936.68,22013606.0063,615752.008,49257.9512,8.0,signal
226,long,2023-07-15 19:00,2023-07-15 19:30,1935.66,1934.7,23651432.8838,661564.3655,-25920.903,-3.92,signal
227,short,2023-07-15 19:35,2023-07-15 22:15,1934.86,1927.38,22789562.8589,637456.6297,74428.7246,11.68,signal
228,long,2023-07-15 22:20,2023-07-15 22:30,1928.2,1928.94,25264317.9509,706679.065,-5462.711,-0.77,signal
229,long,2023-07-15 23:45,2023-07-16 00:15,1929.74,1932.19,25082682.8086,701598.4706,16795.3917,2.39,signal
230,short,2023-07-16 00:20,2023-07-16 00:30,1930.98,1930.71,25641129.5811,717219.0246,-11799.3972,-1.65,signal
231,long,2023-07-16 00:35,2023-07-16 01:45,1930.5,1933.9,25248799.6234,706244.9952,29318.9506,4.15,signal
232,short,2023-07-16 01:50,2023-07-16 02:20,1933.19,1922.1438,26223654.7305,733513.0852,134107.7703,18.28,take_profit
233,long,2023-07-16 02:30,2023-07-16 02:40,1920.65,1931.6246,30682738.0927,858240.0169,156911.5226,18.28,take_profit
234,long,2023-07-16 02:40,2023-07-16 02:45,1931.71,1929.64,35900046.2194,1004175.5785,-60010.1375,-5.98,signal
235,short,2023-07-16 02:50,2023-07-16 04:00,1927.8,1922.29,33904709.1486,948363.1502,76562.9466,8.07,signal
236,long,2023-07-16 05:00,2023-07-16 05:15,1924.91,1925.5,36450427.1227,1019570.5187,-10697.9147,-1.05,signal
237,long,2023-07-16 05:45,2023-07-16 06:00,1923.39,1923.49,36094721.4586,1009620.9231,-19780.2129,-1.96,signal
238,long,2023-07-16 06:15,2023-07-16 06:45,1921.45,1928.74,35437029.3806,991224.3361,113186.2167,11.42,signal
239,long,2023-07-16 07:00,2023-07-16 07:30,1926.8,1928.88,39200471.0866,1096493.177,18797.0206,1.71,signal
240,short,2023-07-16 07:40,2023-07-16 09:15,1928.25,1928.0,39825472.0208,1113975.346,-18731.8615,-1.68,signal
241,long,2023-07-16 09:20,2023-07-16 09:30,1929.05,1928.79,39202637.6274,1096553.7782,-28805.3677,-2.63,signal
242,short,2023-07-16 09:35,2023-07-16 10:00,1928.34,1928.94,38244859.1498,1069763.3459,-34846.7441,-3.26,signal
243,long,2023-07-16 10:05,2023-07-16 10:15,1931.15,1930.98,37086204.9087,1037354.1316,-25516.4382,-2.46,signal
244,short,2023-07-16 10:30,2023-07-16 11:00,1930.0,1928.12,36237783.3391,1013622.5683,13556.3107,1.34,signal
245,long,2023-07-16 11:05,2023-07-16 11:15,1928.53,1930.36,36688530.6685,1026230.615,12800.9686,1.25,signal
246,long,2023-07-16 11:30,2023-07-16 12:30,1929.34,1931.93,37114162.873,1038136.1558,27554.593,2.65,signal
247,short,2023-07-16 12:35,2023-07-16 13:30,1931.21,1929.99,38030353.09,1063763.305,1206.6383,0.11,signal
248,long,2023-07-16 13:35,2023-07-16 13:45,1930.68,1930.17,38070473.8118,1064885.5389,-32898.8144,-3.09,signal
249,short,2023-07-16 13:50,2023-07-16 14:00,1929.78,1929.19,36976588.2316,1034287.9965,-10880.9404,-1.05,signal
250,long,2023-07-16 14:05,2023-07-16 14:40,1930.57,1941.6013,36614796.9626,1024168.1779,187248.0717,18.28,take_profit
251,long,2023-07-16 14:40,2023-07-16 15:05,1939.52,1940.07,42840795.3455,1198318.2469,-13555.8851,-1.13,signal
252,short,2023-07-16 15:15,2023-07-16 16:15,1939.04,1933.92,42390062.1672,1185710.596,86496.1541,7.29,signal
253,short,2023-07-16 16:30,2023-07-16 16:45,1935.71,1934.21,45266059.2904,1266156.3442,7917.4622,0.63,signal
254,long,2023-07-16 17:15,2023-07-16 17:30,1937.61,1937.95,45529314.9086,1273519.9799,-19328.3821,-1.52,signal
255,short,2023-07-16 18:15,2023-07-16 20:00,1935.51,1928.51,44886646.2037,1255543.6181,135405.8578,10.78,signal
256,short,2023-07-16 20:45,2023-07-16 21:30,1929.14,1928.33,49388890.9762,1381477.8362,-8896.114,-0.64,signal
257,short,2023-07-16 21:45,2023-07-16 22:00,1929.69,1931.43,49093095.1852,1373204.0053,-73723.0636,-5.37,signal
258,long,2023-07-16 22:05,2023-07-16 22:15,1931.48,1933.69,46641803.3216,1304637.8701,25382.4835,1.95,signal
259,short,2023-07-16 22:20,2023-07-16 22:30,1933.77,1931.35,47485770.897,1328244.8488,30934.2011,2.33,signal
260,long,2023-07-16 22:35,2023-07-16 22:45,1932.01,1934.6,48514333.0835,1357015.2025,35928.3941,2.65,signal
261,short,2023-07-16 22:50,2023-07-16 23:25,1932.57,1921.5273,49708952.1874,1390430.4055,254211.5815,18.28,take_profit
262,short,2023-07-16 23:25,2023-07-16 23:30,1922.59,1918.43,58161487.2719,1626859.8868,90949.9013,5.59,signal
263,short,2023-07-16 23:40,2023-07-17 00:00,1922.79,1917.62,61185571.4905,1711447.8425,127804.4933,7.47,signal
264,long,2023-07-17 00:05,2023-07-17 00:15,1918.61,1926.16,65435070.8915,1830312.4115,218235.158,11.92,signal
265,short,2023-07-17 00:30,2023-07-17 01:00,1923.81,1919.22,72691389.8936,2033282.0202,129818.8625,6.38,signal
266,long,2023-07-17 01:15,2023-07-17 01:45,1919.56,1924.16,77007867.073,2154020.0533,138335.5851,6.42,signal
267,short,2023-07-17 01:50,2023-07-17 02:30,1923.54,1924.14,81607525.2777,2282679.0642,-74419.9334,-3.26,signal
268,long,2023-07-17 02:35,2023-07-17 02:45,1925.49,1926.82,79133062.4926,2213464.8051,7180.0014,0.32,signal
269,short,2023-07-17 02:50,2023-07-17 03:00,1925.86,1924.37,79371797.5377,2220142.5654,13785.32,0.62,signal
270,long,2023-07-17 03:30,2023-07-17 04:30,1927.99,1931.36,79830159.4269,2232963.6023,91639.7843,4.1,signal
271,long,2023-07-17 04:45,2023-07-17 05:45,1930.25,1931.0,82877182.2565,2318193.1837,-17524.3217,-0.76,signal
272,short,2023-07-17 05:50,2023-07-17 06:00,1929.9,1930.0,82294498.5603,2301894.6883,-53640.8837,-2.33,signal
273,long,2023-07-17 06:05,2023-07-17 06:30,1930.39,1930.23,80510939.1762,2252005.9844,-54979.6971,-2.44,signal
274,short,2023-07-17 06:35,2023-07-17 06:45,1930.03,1929.01,78682864.2492,2200872.1171,-5626.675,-0.26,signal
275,long,2023-07-17 06:50,2023-07-17 07:35,1928.3,1929.49,78495777.3053,2195639.0281,1344.1532,0.06,signal
276,short,2023-07-17 07:45,2023-07-17 08:00,1927.94,1925.99,78540470.3983,2196889.1577,32314.869,1.47,signal
277,long,2023-07-17 08:15,2023-07-17 08:30,1928.2,1930.0,79614939.7932,2226943.6016,26552.6271,1.19,signal
278,short,2023-07-17 08:35,2023-07-17 09:45,1929.84,1918.8129,80497814.6427,2251638.8724,411665.8241,18.28,take_profit
279,short,2023-07-17 09:45,2023-07-17 10:20,1919.0,1908.0348,94185703.2935,2634508.6721,481665.6866,18.28,take_profit
280,long,2023-07-17 10:20,2023-07-17 10:25,1899.96,1889.1036,110201087.3744,3082481.844,-695809.6657,-22.57,stop_loss
281,long,2023-07-17 10:30,2023-07-17 10:55,1900.0,1910.8566,87065415.9904,2435344.0644,445252.5374,18.28,take_profit
282,long,2023-07-17 11:00,2023-07-17 11:15,1912.19,1915.87,101870062.8582,2849451.1868,134926.3839,4.74,signal
283,short,2023-07-17 11:20,2023-07-17 12:05,1915.93,1904.9824,106356365.1227,2974939.4701,543906.4512,18.28,take_profit
284,long,2023-07-17 12:30,2023-07-17 13:25,1903.49,1914.3665,124441254.6263,3480799.6651,636392.5762,18.28,take_profit
285,long,2023-07-17 13:30,2023-07-17 14:00,1910.61,1915.09,145601307.7836,4072676.5806,254045.2892,6.24,signal
286,short,2023-07-17 14:20,2023-07-17 15:45,1912.92,1905.57,154048313.6508,4308951.4018,499469.8394,11.59,signal
287,long,2023-07-17 16:00,2023-07-17 16:20,1905.18,1910.72,170655685.8118,4773483.326,393849.7253,8.25,signal
288,short,2023-07-17 16:30,2023-07-17 16:45,1904.08,1902.21,183751189.179,5139783.263,70211.622,1.37,signal
289,long,2023-07-17 16:50,2023-07-17 17:00,1903.16,1905.64,186085725.61,5205083.5821,130836.1114,2.51,signal
290,short,2023-07-17 17:05,2023-07-17 17:15,1901.2,1895.49,190436026.3142,5326767.7075,457687.527,8.59,signal
291,long,2023-07-17 17:20,2023-07-17 17:30,1897.67,1902.96,205654136.5867,5752439.992,449894.9614,7.82,signal
292,short,2023-07-17 17:35,2023-07-17 18:20,1900.95,1894.56,220613144.0518,6170864.8008,609218.1576,9.87,signal
293,short,2023-07-17 18:35,2023-07-17 18:45,1887.21,1876.4265,240869647.7936,6737468.1483,1231807.3788,18.28,take_profit
294,long,2023-07-17 18:45,2023-07-17 18:50,1872.72,1883.4207,281827243.1392,7883110.601,1441264.5214,18.28,take_profit
295,long,2023-07-17 19:05,2023-07-17 19:15,1881.54,1887.94,329749288.4763,9223558.6691,923782.4125,10.02,signal
296,long,2023-07-17 19:30,2023-07-17 20:15,1884.52,1895.2881,360465053.6935,10082722.5019,1843418.2846,18.28,take_profit
297,short,2023-07-17 20:15,2023-07-17 21:15,1893.24,1896.42,421758711.656,11797193.6775,-961466.5764,-8.15,signal
298,long,2023-07-17 21:20,2023-07-17 21:40,1897.54,1908.3825,389789947.9922,10902981.6881,1993385.794,18.28,take_profit
299,short,2023-07-17 22:00,2023-07-17 22:15,1917.06,1913.72,456070025.6438,12756930.1459,520946.5137,4.08,signal
300,short,2023-07-17 22:45,2023-07-17 23:00,1910.88,1907.5,473391497.2257,13241436.451,553308.7656,4.18,signal
301,long,2023-07-17 23:05,2023-07-17 23:30,1907.48,1911.18,491789013.6833,13756041.2685,658865.4801,4.79,signal
302,short,2023-07-17 23:35,2023-07-18 00:00,1912.14,1909.68,513696290.8958,14368819.1082,352661.0709,2.45,signal
303,long,2023-07-18 00:15,2023-07-18 02:00,1911.91,1914.98,525422271.5048,14696811.5372,528429.851,3.6,signal
304,short,2023-07-18 02:05,2023-07-18 03:00,1913.85,1909.19,542992564.051,15188277.7202,996327.5895,6.56,signal
305,long,2023-07-18 03:05,2023-07-18 03:30,1908.52,1910.31,576120456.4034,16114912.1948,194670.8281,1.21,signal
306,short,2023-07-18 03:35,2023-07-18 04:45,1908.74,1908.54,582593261.4385,16295965.7985,-288511.1565,-1.77,signal
307,long,2023-07-18 04:50,2023-07-18 05:15,1907.3,1905.99,573000265.4856,16027635.9974,-737356.6778,-4.6,signal
308,short,2023-07-18 05:20,2023-07-18 06:40,1905.25,1894.3634,548483155.9482,15341857.4192,2804942.8595,18.28,take_profit
309,long,2023-07-18 07:00,2023-07-18 07:15,1900.0,1901.76,641747506.0272,17950594.5257,209412.3441,1.17,signal
310,short,2023-07-18 07:20,2023-07-18 08:00,1901.5,1893.96,648710466.4676,18145358.4763,2183099.209,12.03,signal
