N,Events,MarginGate,EligibleN,RuleOutThreshold,RuleInThreshold,RuleOutN,RuleInN,Clinical_AUC,RuleOut_AUC_in_clinical_positive,RuleIn_AUC_in_clinical_negative,Clinical_Sensitivity,Workflow_Sensitivity,SensitivityDiff,Clinical_Specificity,Workflow_Specificity,SpecificityDiff,Clinical_Accuracy,Workflow_Accuracy,AccuracyDiff,Clinical_PPV,Workflow_PPV,Clinical_NPV,Workflow_NPV,Workflow_TP,Workflow_FN,Workflow_TN,Workflow_FP,Rescued_FN,Lost_TP,Corrected_FP,Added_FP,Sensitivity_p,Specificity_p,Accuracy_p,Accuracy_improved,Accuracy_worsened,NetCorrected
1090,129,0.15,364,0.692962,0.246705,93,201,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8294573643410853,0.03875968992248069,0.6899063475546305,0.5827263267429761,-0.10718002081165445,0.7018348623853211,0.6119266055045871,-0.089908256880734,0.255,0.2106299212598425,0.9608695652173913,0.9621993127147767,107,22,560,401,17,12,81,184,0.45825831964612007,2.2161316281178994e-10,1.1368258841587788e-08,98,196,-98
1090,129,0.15,364,0.692962,0.260463,93,201,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8294573643410853,0.03875968992248069,0.6899063475546305,0.5827263267429761,-0.10718002081165445,0.7018348623853211,0.6119266055045871,-0.089908256880734,0.255,0.2106299212598425,0.9608695652173913,0.9621993127147767,107,22,560,401,17,12,81,184,0.45825831964612007,2.2161316281178994e-10,1.1368258841587788e-08,98,196,-98
1090,129,0.15,364,0.692962,0.273311,93,201,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8294573643410853,0.03875968992248069,0.6899063475546305,0.5827263267429761,-0.10718002081165445,0.7018348623853211,0.6119266055045871,-0.089908256880734,0.255,0.2106299212598425,0.9608695652173913,0.9621993127147767,107,22,560,401,17,12,81,184,0.45825831964612007,2.2161316281178994e-10,1.1368258841587788e-08,98,196,-98
1090,129,0.15,364,0.692962,0.285004,93,199,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8217054263565892,0.03100775193798455,0.6899063475546305,0.5837669094693028,-0.10613943808532778,0.7018348623853211,0.6119266055045871,-0.089908256880734,0.255,0.20948616600790515,0.9608695652173913,0.9606164383561644,106,23,561,400,16,12,81,183,0.5715881884098053,3.0899443887276904e-10,1.0089744294195861e-08,97,195,-98
1090,129,0.15,364,0.692962,0.292718,93,197,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8217054263565892,0.03100775193798455,0.6899063475546305,0.5858480749219563,-0.1040582726326742,0.7018348623853211,0.6137614678899083,-0.08807339449541285,0.255,0.21031746031746032,0.9608695652173913,0.9607508532423208,106,23,563,398,16,12,81,181,0.5715881884098053,5.978011849412333e-10,1.8140720663099412e-08,97,193,-96
1090,129,0.15,364,0.692962,0.305544,93,197,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8217054263565892,0.03100775193798455,0.6899063475546305,0.5858480749219563,-0.1040582726326742,0.7018348623853211,0.6137614678899083,-0.08807339449541285,0.255,0.21031746031746032,0.9608695652173913,0.9607508532423208,106,23,563,398,16,12,81,181,0.5715881884098053,5.978011849412333e-10,1.8140720663099412e-08,97,193,-96
1090,129,0.15,364,0.692962,0.326313,93,195,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8217054263565892,0.03100775193798455,0.6899063475546305,0.5879292403746098,-0.10197710718002073,0.7018348623853211,0.6155963302752293,-0.0862385321100918,0.255,0.21115537848605578,0.9608695652173913,0.9608843537414966,106,23,565,396,16,12,81,179,0.5715881884098053,1.1489889240131097e-09,3.240063877148079e-08,97,191,-94
1090,129,0.15,364,0.692962,0.33507,93,193,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8217054263565892,0.03100775193798455,0.6899063475546305,0.5900104058272633,-0.09989594172736727,0.7018348623853211,0.6174311926605505,-0.08440366972477065,0.255,0.212,0.9608695652173913,0.9610169491525423,106,23,567,394,16,12,81,177,0.5715881884098053,2.193698268429762e-09,5.748182102099491e-08,97,189,-92
1090,129,0.15,364,0.692962,0.348866,93,192,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8217054263565892,0.03100775193798455,0.6899063475546305,0.5910509885535901,-0.09885535900104048,0.7018348623853211,0.618348623853211,-0.08348623853211012,0.255,0.2124248496993988,0.9608695652173913,0.961082910321489,106,23,568,393,16,12,81,176,0.5715881884098053,3.0234609861505933e-09,7.636745347567774e-08,97,188,-91
1090,129,0.15,364,0.692962,0.363418,93,187,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8217054263565892,0.03100775193798455,0.6899063475546305,0.5962539021852237,-0.09365244536940687,0.7018348623853211,0.6229357798165137,-0.0788990825688074,0.255,0.2145748987854251,0.9608695652173913,0.9614093959731543,106,23,573,388,16,12,81,171,0.5715881884098053,1.4650151261982876e-08,3.079252493364411e-07,97,183,-86
1090,129,0.15,364,0.692962,0.387826,93,184,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8217054263565892,0.03100775193798455,0.6899063475546305,0.5993756503642039,-0.09053069719042661,0.7018348623853211,0.6256880733944954,-0.07614678899082572,0.255,0.2158859470468432,0.9608695652173913,0.9616026711185309,106,23,576,385,16,12,81,168,0.5715881884098053,3.696187957842052e-08,6.957583111427569e-07,97,180,-83
1090,129,0.15,364,0.692962,0.413821,93,179,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.813953488372093,0.023255813953488413,0.6899063475546305,0.603537981269511,-0.08636836628511957,0.7018348623853211,0.6284403669724771,-0.07339449541284404,0.255,0.21604938271604937,0.9608695652173913,0.9602649006622517,105,24,580,381,15,12,81,164,0.7011080384254456,1.2370585003201612e-07,1.4119552303836778e-06,96,176,-80
1090,129,0.15,364,0.692962,0.431631,93,174,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.813953488372093,0.023255813953488413,0.6899063475546305,0.6087408949011447,-0.08116545265348585,0.7018348623853211,0.6330275229357798,-0.06880733944954132,0.255,0.2182952182952183,0.9608695652173913,0.9605911330049262,105,24,585,376,15,12,81,159,0.7011080384254456,5.363140998314926e-07,5.186506056027436e-06,96,171,-75
1090,129,0.15,364,0.692962,0.450252,93,166,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.813953488372093,0.023255813953488413,0.6899063475546305,0.6170655567117586,-0.07284079084287198,0.7018348623853211,0.6403669724770642,-0.06146788990825691,0.255,0.2219873150105708,0.9608695652173913,0.9611021069692058,105,24,593,368,15,12,81,151,0.7011080384254456,5.045177766493294e-06,3.749142752697673e-05,96,163,-67
1090,129,0.15,364,0.692962,0.476562,93,151,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8062015503875969,0.015503875968992276,0.6899063475546305,0.631633714880333,-0.0582726326742975,0.7018348623853211,0.6522935779816513,-0.04954128440366978,0.255,0.22707423580786026,0.9608695652173913,0.9604430379746836,104,25,607,354,14,12,81,137,0.8450189828872681,0.00018122955027487765,0.0006607446132025495,95,149,-54
1090,129,0.15,364,0.692962,0.498005,93,141,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7984496124031008,0.007751937984496138,0.6899063475546305,0.6409989594172737,-0.048907388137356844,0.7018348623853211,0.6596330275229357,-0.04220183486238538,0.255,0.22991071428571427,0.9608695652173913,0.9595015576323987,103,26,616,345,13,12,81,128,1.0,0.0014047781081729246,0.0031791069083491916,94,140,-46
1090,129,0.15,364,0.692962,0.515342,93,127,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7984496124031008,0.007751937984496138,0.6899063475546305,0.6555671175858481,-0.03433922996878247,0.7018348623853211,0.6724770642201835,-0.029357798165137616,0.255,0.23732718894009217,0.9608695652173913,0.9603658536585366,103,26,630,331,13,12,81,114,1.0,0.021689171890619908,0.03637576472187156,94,126,-32
1090,129,0.15,364,0.692962,0.539032,93,115,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7829457364341085,-0.007751937984496138,0.6899063475546305,0.6659729448491155,-0.023933402705515028,0.7018348623853211,0.6798165137614679,-0.022018348623853212,0.255,0.23933649289099526,0.9608695652173913,0.9580838323353293,101,28,640,321,11,12,81,104,1.0,0.10552229968115798,0.11054461951096467,92,116,-24
1090,129,0.15,364,0.692962,0.567937,93,103,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7674418604651163,-0.023255813953488302,0.6899063475546305,0.676378772112383,-0.013527575442247586,0.7018348623853211,0.6871559633027523,-0.014678899082568808,0.255,0.24146341463414633,0.9608695652173913,0.9558823529411765,99,30,650,311,9,12,81,94,0.6636238098144531,0.3643883864089849,0.2839477609963807,90,106,-16
1090,129,0.15,364,0.692962,0.582893,93,89,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7596899224806202,-0.03100775193798444,0.6899063475546305,0.6899063475546305,0.0,0.7018348623853211,0.6981651376146789,-0.003669724770642202,0.255,0.2474747474747475,0.9608695652173913,0.9553314121037464,98,31,663,298,8,12,81,81,0.5034446716308594,1.0,0.8240980930696915,89,93,-4
1090,129,0.15,364,0.692962,0.599338,93,74,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.751937984496124,-0.03875968992248058,0.6899063475546305,0.704474505723205,0.014568158168574485,0.7018348623853211,0.710091743119266,0.008256880733944927,0.255,0.2545931758530184,0.9608695652173913,0.9548660084626234,97,32,677,284,7,12,81,67,0.359283447265625,0.28521668718128357,0.5360050623796357,88,79,9
1090,129,0.15,364,0.692962,0.623034,93,60,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7441860465116279,-0.046511627906976716,0.6899063475546305,0.7180020811654526,0.02809573361082207,0.7018348623853211,0.7211009174311926,0.019266055045871533,0.255,0.2615803814713896,0.9608695652173913,0.9543568464730291,96,33,690,271,6,12,81,54,0.237884521484375,0.024875826456643182,0.10559187713001073,87,66,21
1090,129,0.15,364,0.692962,0.671738,93,44,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7286821705426356,-0.06201550387596899,0.6899063475546305,0.7325702393340271,0.04266389177939656,0.7018348623853211,0.7321100917431193,0.03027522935779814,0.255,0.2678062678062678,0.9608695652173913,0.952638700947226,94,35,704,257,4,12,81,40,0.076812744140625,0.0002442170244969446,0.006052539424559389,85,52,33
1090,129,0.15,364,0.692962,0.728019,93,27,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7131782945736435,-0.07751937984496116,0.6899063475546305,0.7481789802289281,0.05827263267429761,0.7018348623853211,0.7440366972477064,0.04220183486238527,0.255,0.2754491017964072,0.9608695652173913,0.951058201058201,92,37,719,242,2,12,81,25,0.012939453125,4.479374517567823e-08,3.243159445418542e-05,83,37,46
1090,129,0.15,364,0.692962,0.805333,93,10,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7131782945736435,-0.07751937984496116,0.6899063475546305,0.7658688865764828,0.07596253902185224,0.7018348623853211,0.7596330275229358,0.05779816513761471,0.255,0.2902208201892745,0.9608695652173913,0.9521345407503234,92,37,736,225,2,12,81,8,0.012939453125,2.5248620379419315e-16,2.6553373243016765e-10,83,20,63
1090,129,0.15,364,0.692962,1.01,93,0,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.6976744186046512,-0.09302325581395343,0.6899063475546305,0.7741935483870968,0.08428720083246621,0.7018348623853211,0.7651376146788991,0.06330275229357796,0.255,0.2931596091205212,0.9608695652173913,0.9501915708812261,90,39,744,217,0,12,81,0,0.00048828125,8.271806125530277e-25,9.828750211474817e-14,81,12,69
1090,129,0.15,364,0.706348,0.065684,86,209,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8372093023255814,0.04651162790697683,0.6899063475546305,0.5681581685744017,-0.12174817898022883,0.7018348623853211,0.6,-0.10183486238532113,0.255,0.20650095602294455,0.9608695652173913,0.9629629629629629,108,21,546,415,17,11,75,192,0.34492845088243484,5.322727304954037e-13,9.12627445926007e-11,92,203,-111
1090,129,0.15,364,0.706348,0.085257,86,208,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8372093023255814,0.04651162790697683,0.6899063475546305,0.5691987513007284,-0.12070759625390215,0.7018348623853211,0.6009174311926605,-0.10091743119266061,0.255,0.20689655172413793,0.9608695652173913,0.9630281690140845,108,21,547,414,17,11,75,191,0.34492845088243484,7.679600381511985e-13,1.260888057629765e-10,92,202,-110
1090,129,0.15,364,0.706348,0.110932,86,207,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8372093023255814,0.04651162790697683,0.6899063475546305,0.5702393340270552,-0.11966701352757536,0.7018348623853211,0.6018348623853211,-0.09999999999999998,0.255,0.2072936660268714,0.9608695652173913,0.9630931458699473,108,21,548,413,17,11,75,190,0.34492845088243484,1.1064282769651594e-12,1.739450258746494e-10,92,201,-109
1090,129,0.15,364,0.706348,0.126201,86,205,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8372093023255814,0.04651162790697683,0.6899063475546305,0.5723204994797086,-0.1175858480749219,0.7018348623853211,0.6036697247706422,-0.09816513761467893,0.255,0.20809248554913296,0.9608695652173913,0.9632224168126094,108,21,550,411,17,11,75,188,0.34492845088243484,2.2867128901877712e-12,3.295487793875019e-10,92,199,-107
1090,129,0.15,364,0.706348,0.144717,86,204,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8372093023255814,0.04651162790697683,0.6899063475546305,0.5733610822060354,-0.1165452653485951,0.7018348623853211,0.6045871559633027,-0.09724770642201841,0.255,0.2084942084942085,0.9608695652173913,0.9632867132867133,108,21,551,410,17,11,75,187,0.34492845088243484,3.280230601641423e-12,4.525654726678295e-10,92,198,-106
1090,129,0.15,364,0.706348,0.168291,86,203,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8372093023255814,0.04651162790697683,0.6899063475546305,0.5744016649323621,-0.11550468262226843,0.7018348623853211,0.6055045871559633,-0.09633027522935778,0.255,0.20889748549323017,0.9608695652173913,0.9633507853403142,108,21,552,409,17,11,75,186,0.34492845088243484,4.698458174479843e-12,6.205468883195871e-10,92,197,-105
1090,129,0.15,364,0.706348,0.180536,86,203,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8372093023255814,0.04651162790697683,0.6899063475546305,0.5744016649323621,-0.11550468262226843,0.7018348623853211,0.6055045871559633,-0.09633027522935778,0.255,0.20889748549323017,0.9608695652173913,0.9633507853403142,108,21,552,409,17,11,75,186,0.34492845088243484,4.698458174479843e-12,6.205468883195871e-10,92,197,-105
1090,129,0.15,364,0.706348,0.194593,86,203,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8372093023255814,0.04651162790697683,0.6899063475546305,0.5744016649323621,-0.11550468262226843,0.7018348623853211,0.6055045871559633,-0.09633027522935778,0.255,0.20889748549323017,0.9608695652173913,0.9633507853403142,108,21,552,409,17,11,75,186,0.34492845088243484,4.698458174479843e-12,6.205468883195871e-10,92,197,-105
1090,129,0.15,364,0.706348,0.208596,86,203,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8372093023255814,0.04651162790697683,0.6899063475546305,0.5744016649323621,-0.11550468262226843,0.7018348623853211,0.6055045871559633,-0.09633027522935778,0.255,0.20889748549323017,0.9608695652173913,0.9633507853403142,108,21,552,409,17,11,75,186,0.34492845088243484,4.698458174479843e-12,6.205468883195871e-10,92,197,-105
1090,129,0.15,364,0.706348,0.232796,86,203,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8372093023255814,0.04651162790697683,0.6899063475546305,0.5744016649323621,-0.11550468262226843,0.7018348623853211,0.6055045871559633,-0.09633027522935778,0.255,0.20889748549323017,0.9608695652173913,0.9633507853403142,108,21,552,409,17,11,75,186,0.34492845088243484,4.698458174479843e-12,6.205468883195871e-10,92,197,-105
1090,129,0.15,364,0.706348,0.246705,86,201,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8372093023255814,0.04651162790697683,0.6899063475546305,0.5764828303850156,-0.11342351716961496,0.7018348623853211,0.6073394495412844,-0.09449541284403673,0.255,0.20970873786407768,0.9608695652173913,0.9634782608695652,108,21,554,407,17,11,75,184,0.34492845088243484,9.596421834521281e-12,1.1612713798783495e-09,92,195,-103
1090,129,0.15,364,0.706348,0.260463,86,201,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8372093023255814,0.04651162790697683,0.6899063475546305,0.5764828303850156,-0.11342351716961496,0.7018348623853211,0.6073394495412844,-0.09449541284403673,0.255,0.20970873786407768,0.9608695652173913,0.9634782608695652,108,21,554,407,17,11,75,184,0.34492845088243484,9.596421834521281e-12,1.1612713798783495e-09,92,195,-103
1090,129,0.15,364,0.706348,0.273311,86,201,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8372093023255814,0.04651162790697683,0.6899063475546305,0.5764828303850156,-0.11342351716961496,0.7018348623853211,0.6073394495412844,-0.09449541284403673,0.255,0.20970873786407768,0.9608695652173913,0.9634782608695652,108,21,554,407,17,11,75,184,0.34492845088243484,9.596421834521281e-12,1.1612713798783495e-09,92,195,-103
1090,129,0.15,364,0.706348,0.285004,86,199,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8294573643410853,0.03875968992248069,0.6899063475546305,0.5775234131113424,-0.11238293444328817,0.7018348623853211,0.6073394495412844,-0.09449541284403673,0.255,0.20857699805068225,0.9608695652173913,0.9618717504332756,107,22,555,406,16,11,75,183,0.44206833839416504,1.368361146466924e-11,1.0102042270260124e-09,91,194,-103
1090,129,0.15,364,0.706348,0.292718,86,197,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8294573643410853,0.03875968992248069,0.6899063475546305,0.5796045785639958,-0.11030176899063471,0.7018348623853211,0.6091743119266055,-0.09266055045871557,0.255,0.20939334637964774,0.9608695652173913,0.9620034542314335,107,22,557,404,16,11,75,181,0.44206833839416504,2.769382143477464e-11,1.885452018686116e-09,91,192,-101
1090,129,0.15,364,0.706348,0.305544,86,197,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8294573643410853,0.03875968992248069,0.6899063475546305,0.5796045785639958,-0.11030176899063471,0.7018348623853211,0.6091743119266055,-0.09266055045871557,0.255,0.20939334637964774,0.9608695652173913,0.9620034542314335,107,22,557,404,16,11,75,181,0.44206833839416504,2.769382143477464e-11,1.885452018686116e-09,91,192,-101
1090,129,0.15,364,0.706348,0.326313,86,195,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8294573643410853,0.03875968992248069,0.6899063475546305,0.5816857440166493,-0.10822060353798124,0.7018348623853211,0.6110091743119266,-0.09082568807339453,0.255,0.21021611001964635,0.9608695652173913,0.9621342512908778,107,22,559,402,16,11,75,179,0.44206833839416504,5.570026533787758e-11,3.496495587354354e-09,91,190,-99
1090,129,0.15,364,0.706348,0.33507,86,193,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8294573643410853,0.03875968992248069,0.6899063475546305,0.5837669094693028,-0.10613943808532778,0.7018348623853211,0.6128440366972477,-0.08899082568807337,0.255,0.21104536489151873,0.9608695652173913,0.9622641509433962,107,22,561,400,16,11,75,177,0.44206833839416504,1.1132032297669589e-10,6.441918819815451e-09,91,188,-97
1090,129,0.15,364,0.706348,0.348866,86,192,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8294573643410853,0.03875968992248069,0.6899063475546305,0.5848074921956296,-0.10509885535900099,0.7018348623853211,0.6137614678899083,-0.08807339449541285,0.255,0.21146245059288538,0.9608695652173913,0.9623287671232876,107,22,562,399,16,11,75,176,0.44206833839416504,1.5699409303869212e-10,8.7222464836563e-09,91,187,-96
1090,129,0.15,364,0.706348,0.363418,86,187,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8294573643410853,0.03875968992248069,0.6899063475546305,0.5900104058272633,-0.09989594172736727,0.7018348623853211,0.618348623853211,-0.08348623853211012,0.255,0.21357285429141717,0.9608695652173913,0.9626485568760611,107,22,567,394,16,11,75,171,0.44206833839416504,8.544149453207064e-10,3.8696315754796217e-08,91,182,-91
1090,129,0.15,364,0.706348,0.387826,86,184,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8294573643410853,0.03875968992248069,0.6899063475546305,0.5931321540062435,-0.09677419354838701,0.7018348623853211,0.6211009174311927,-0.08073394495412844,0.255,0.21485943775100402,0.9608695652173913,0.9628378378378378,107,22,570,391,16,11,75,168,0.44206833839416504,2.313604572225232e-09,9.265056633126788e-08,91,179,-88
1090,129,0.15,364,0.706348,0.413821,86,179,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8217054263565892,0.03100775193798455,0.6899063475546305,0.5972944849115505,-0.09261186264308008,0.7018348623853211,0.6238532110091743,-0.07798165137614677,0.255,0.2150101419878296,0.9608695652173913,0.9614740368509213,106,23,574,387,15,11,75,164,0.557197093963623,8.519093631638244e-09,1.9582923616202735e-07,90,175,-85
1090,129,0.15,364,0.706348,0.431631,86,174,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8217054263565892,0.03100775193798455,0.6899063475546305,0.6024973985431842,-0.08740894901144636,0.7018348623853211,0.6284403669724771,-0.07339449541284404,0.255,0.21721311475409835,0.9608695652173913,0.9617940199335548,106,23,579,382,15,11,75,159,0.557197093963623,4.169800332747094e-08,7.943108500395604e-07,90,170,-80
1090,129,0.15,364,0.706348,0.450252,86,166,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8217054263565892,0.03100775193798455,0.6899063475546305,0.6108220603537982,-0.07908428720083238,0.7018348623853211,0.6357798165137615,-0.06605504587155964,0.255,0.22083333333333333,0.9608695652173913,0.9622950819672131,106,23,587,374,15,11,75,151,0.557197093963623,4.785334218267296e-07,6.746695992767954e-06,90,162,-72
1090,129,0.15,364,0.706348,0.476562,86,151,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.813953488372093,0.023255813953488413,0.6899063475546305,0.6253902185223725,-0.06451612903225801,0.7018348623853211,0.6477064220183486,-0.05412844036697251,0.255,0.22580645161290322,0.9608695652173913,0.9616,105,24,601,360,14,11,75,137,0.6900379657745361,2.4690993214743942e-05,0.00015347868332257165,89,148,-59
1090,129,0.15,364,0.706348,0.498005,86,141,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8062015503875969,0.015503875968992276,0.6899063475546305,0.6347554630593132,-0.055150884495317354,0.7018348623853211,0.655045871559633,-0.046788990825688104,0.255,0.22857142857142856,0.9608695652173913,0.9606299212598425,104,25,610,351,13,11,75,128,0.8388197422027588,0.00024388827307266457,0.0008652446302417918,88,139,-51
1090,129,0.15,364,0.706348,0.515342,86,127,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.8062015503875969,0.015503875968992276,0.6899063475546305,0.6493236212278877,-0.04058272632674287,0.7018348623853211,0.6678899082568808,-0.03394495412844034,0.255,0.23582766439909297,0.9608695652173913,0.9614791987673343,104,25,624,337,13,11,75,114,0.8388197422027588,0.005566130513722016,0.013449713099605099,88,125,-37
1090,129,0.15,364,0.706348,0.539032,86,115,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7906976744186046,0.0,0.6899063475546305,0.659729448491155,-0.030176899063475537,0.7018348623853211,0.6752293577981652,-0.026605504587155937,0.255,0.23776223776223776,0.9608695652173913,0.9591527987897126,102,27,634,327,11,11,75,104,1.0,0.03607016096096306,0.04800146605383206,86,115,-29
1090,129,0.15,364,0.706348,0.567937,86,103,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7751937984496124,-0.015503875968992165,0.6899063475546305,0.6701352757544224,-0.019771071800208095,0.7018348623853211,0.6825688073394496,-0.019266055045871533,0.255,0.23980815347721823,0.9608695652173913,0.9569093610698366,100,29,644,317,9,11,75,94,0.8238029479980469,0.16597930888290438,0.14553062787215776,84,105,-21
1090,129,0.15,364,0.706348,0.582893,86,89,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7674418604651163,-0.023255813953488302,0.6899063475546305,0.6836628511966701,-0.006243496357960399,0.7018348623853211,0.6935779816513762,-0.008256880733944927,0.255,0.2456575682382134,0.9608695652173913,0.9563318777292577,99,30,657,304,8,11,75,81,0.6476058959960938,0.6890542729314679,0.5454726578478964,83,92,-9
1090,129,0.15,364,0.706348,0.599338,86,74,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7596899224806202,-0.03100775193798444,0.6899063475546305,0.6982310093652445,0.008324661810613976,0.7018348623853211,0.7055045871559633,0.003669724770642202,0.255,0.25257731958762886,0.9608695652173913,0.9558404558404558,98,31,671,290,7,11,75,67,0.480682373046875,0.5570709871103278,0.8126155651898856,82,78,4
1090,129,0.15,364,0.706348,0.623034,86,60,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.751937984496124,-0.03875968992248058,0.6899063475546305,0.7117585848074922,0.021852237252861673,0.7018348623853211,0.7165137614678899,0.014678899082568808,0.255,0.25935828877005346,0.9608695652173913,0.9553072625698324,97,32,684,277,6,11,75,54,0.332305908203125,0.07784940675335607,0.21431491737771186,81,65,16
1090,129,0.15,364,0.706348,0.671738,86,44,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7364341085271318,-0.054263565891472854,0.6899063475546305,0.7263267429760666,0.03642039542143605,0.7018348623853211,0.7275229357798165,0.025688073394495414,0.255,0.26536312849162014,0.9608695652173913,0.953551912568306,95,34,698,263,4,11,75,40,0.11846923828125,0.0014129574986076687,0.017541695301202188,79,51,28
1090,129,0.15,364,0.706348,0.728019,86,27,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7209302325581395,-0.06976744186046513,0.6899063475546305,0.7419354838709677,0.05202913631633721,0.7018348623853211,0.7394495412844037,0.03761467889908254,0.255,0.2727272727272727,0.9608695652173913,0.951935914552737,93,36,713,248,2,11,75,25,0.0224609375,5.636282034205402e-07,0.00014401960112955247,77,36,41
1090,129,0.15,364,0.706348,0.805333,86,10,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7209302325581395,-0.06976744186046513,0.6899063475546305,0.7596253902185224,0.06971904266389184,0.7018348623853211,0.755045871559633,0.053211009174311874,0.255,0.28703703703703703,0.9608695652173913,0.9530026109660574,93,36,730,231,2,11,75,8,0.0224609375,9.099722954884666e-15,1.8621521769948975e-09,77,19,58
1090,129,0.15,364,0.706348,1.01,86,0,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.7054263565891473,-0.0852713178294573,0.6899063475546305,0.7679500520291364,0.07804370447450582,0.7018348623853211,0.7605504587155963,0.05871559633027523,0.255,0.2898089171974522,0.9608695652173913,0.9510309278350515,91,38,738,223,0,11,75,0,0.0009765625,5.293955920339377e-23,7.373295280598939e-13,75,11,64
